Date,Open,High,Low,Close,Volume,Adj Close
2002-12-06,39.000001,43.200002000000005,38.900001,42.9,27551000,6.088563
2002-12-09,42.7,42.800002,41.139998,42.020001,3149500,5.963669
2002-12-10,42.049999,43.299999,41.65,42.750001,1723000,6.067273999999999
2002-12-11,42.7,45.500002,42.3,45.06,2549000,6.3951199999999995
2002-12-12,45.06,45.06,43.600001,43.909998,1355500,6.2319059999999995
2002-12-13,43.909998,43.969998,43.249998,43.649998,987500,6.195005999999999
2002-12-16,43.499999,43.75,42.950001,43.099999,798000,6.116947
2002-12-17,43.000002,44.000001,42.800002,43.270001,1646000,6.141075
2002-12-18,43.200002000000005,43.200002000000005,42.550001,42.670002000000004,742000,6.0559199999999995
2002-12-19,42.550001,42.7,42.17,42.3,684000,6.003408
2002-12-20,42.399998,44.6,41.999998,44.450002000000005,904500,6.308546
2002-12-23,44.349999,44.549999,43.35,43.400002,638500,6.159525
2002-12-24,43.600001,43.600001,42.96,43.049997999999995,218000,6.109851
2002-12-26,43.099999,43.150001,42.550001,42.600002,325000,6.045986
2002-12-27,42.5,42.5,41.750002,41.999998,830500,5.9608300000000005
2002-12-30,42.3,42.849998,42.1,42.319998999999996,1076500,6.006246
2002-12-31,42.270002000000005,43.800001,42.270002000000005,43.660002,1778000,6.196426
2003-01-02,43.660002,43.95,43.449998,43.720002,315000,6.204941000000001
2003-01-03,43.720002,45.799999,43.520002000000005,45.799999,861500,6.500144000000001
2003-01-06,45.029998,48.35,45.029998,48.099999,1874500,6.826569999999999
2003-01-07,48.000002,48.600001,47.249999,48.02,1383000,6.815216
2003-01-08,48.03,48.270001,47.670002000000004,48.010001,411000,6.813797
2003-01-09,48.099999,49.200001,47.659998,49.050002,649000,6.961399
2003-01-10,48.850002,49.349999,48.709998,48.990002000000004,844000,6.952883
2003-01-13,49.000001,49.679999,48.870001,49.619999,810000,7.042294999999999
2003-01-14,49.619999,50.0,49.070001,49.099998,554000,6.968495
2003-01-15,48.400002,48.400002,46.760001,47.049999,1459000,6.677549000000001
2003-01-16,46.999998,46.999998,45.27,45.380001,725000,6.440536
2003-01-17,45.250001,45.52,44.8,45.019999,590500,6.389442
2003-01-21,45.050001,45.2,44.260001,44.450002000000005,468000,6.308546
2003-01-22,44.299997999999995,44.400001,44.099998,44.15,163500,6.265968
2003-01-23,44.200001,45.749998,44.130001,45.430002,476000,6.447632
2003-01-24,45.349998,47.1,45.0,46.989999,685000,6.669034
2003-01-27,46.789999,46.900001,46.199999,46.25,209000,6.564010000000001
2003-01-28,46.300001,46.58,45.999999,46.009997999999996,364500,6.529948
2003-01-29,45.900002,46.999998,45.760002,46.500001,401500,6.599491
